regimen_nubosidad,n,RMSE_modelo,RMSE_persistence,MAE_modelo,R2_modelo,skill
cubierto (kt<0.3),40469,141.8841618959599,141.39993945569697,103.6891228838963,-3.6956964611441867,-0.003424488313975793
parcial (0.3-0.7),104991,109.7817480129119,127.59236531283705,77.7367913740591,0.5864110044039089,0.13958999236557945
despejado (kt>=0.7),448310,56.24302387267292,65.36645559253958,31.89105545038925,0.958501207039827,0.1395736029613932
