nodo_id,n,RMSE_modelo,RMSE_persistence,R2_modelo,skill
1409,4125,73.80714969421189,81.77028994951085,0.9350660862022953,0.09738427319037046
1410,4123,76.95454191834767,85.67296445465084,0.9299586211888522,0.10176398811223675
1411,4124,80.59623607288127,89.9918602319399,0.922080405886664,0.10440526659681082
1412,4123,82.90726795132565,91.42184763844838,0.9171827750322273,0.09313506461601895
1413,4125,80.31754434964492,88.80284493020687,0.9236068426312684,0.09555212546659775
1414,4123,80.21660428588255,89.38153660480626,0.9245920499585156,0.10253719802833283
1415,4124,79.05430071020294,88.53454063687929,0.9274783417150197,0.10707956305504718
1463,4125,72.93039777399893,81.99821502609694,0.9379716147952415,0.11058554444401092
1464,4124,74.06296535707314,84.54191132612375,0.9338229109139331,0.12394971682894262
1465,4122,79.89872675390198,91.28077872207122,0.9240695482104984,0.12469275708991201
1466,4123,80.45640826768901,91.25114944116699,0.9209409131004732,0.11829704326560564
1467,4123,78.91938538511982,89.7289350609175,0.9231703801556698,0.12046893979583062
1468,4124,76.40769526977613,86.94036193917844,0.9306788944146146,0.12114818059730115
1469,4122,77.81090526140008,88.87511628131263,0.9295520480264248,0.12449166294074343
1470,4124,76.2749657054864,86.31618095313223,0.9327706545881703,0.11633062464960064
1471,4124,75.98374589743568,87.75396138965344,0.9332651296719194,0.1341274548274184
1517,4126,71.1575313773794,81.74735274009238,0.9414148150496611,0.12954329415880017
1518,4125,71.07583164280713,82.02388786722403,0.9407868973148963,0.1334739977473275
1519,4124,73.48481663981221,84.17628961533534,0.934777959488889,0.127012880044731
1520,4122,77.15147390563747,87.64157852115052,0.9284790601685986,0.1196932414103139
1521,4123,80.11993988933155,88.34771412800623,0.9224286927104145,0.09312945241292303
1522,4124,79.34657955066035,90.12189972715173,0.9259075606608171,0.11956383752577526
1523,4124,77.30184141721048,87.63529823704758,0.9299705872121289,0.11791432251289646
1524,4124,76.04284084931403,86.42101627088047,0.9320732833563738,0.12008856027608827
1525,4124,72.36982395535377,82.12235281542993,0.9397590835497756,0.11875608194026033
1526,4123,74.10989143538295,85.9171562254343,0.9366192989410276,0.13742615920702472
1527,4124,74.03983676309737,86.13654353418842,0.9363100419188626,0.14043640799551882
1570,4124,74.26124348609387,83.62291482748041,0.9367166024951258,0.1119510287425437
1571,4125,71.60117173431601,81.5780515633728,0.9408466095592718,0.12229857955489876
1572,4125,70.51775700656033,80.44568499854557,0.942067194183862,0.12341156635268546
1573,4125,72.07096539254886,82.51354308993687,0.938496208566291,0.12655592411061511
1574,4122,75.28771031278427,85.8852199209127,0.9333099278691466,0.12339154068519753
1575,4123,78.76397462921528,90.07658134950024,0.9263197086591787,0.1255887662564774
1576,4124,74.50875189777014,83.7827925640833,0.9356038363732615,0.11069147234761456
1577,4124,75.00025241861472,84.39098266723983,0.9346713159254484,0.11127646523152224
1578,4125,74.3901730681588,84.12230169826596,0.9359016979822102,0.11569023235972353
1579,4124,71.74523812307517,80.59198706366213,0.9405436178233877,0.10977206621793101
1580,4123,70.52759594609309,80.47023877539011,0.9425215207419816,0.12355677056022041
