regimen_nubosidad,n,RMSE_modelo,RMSE_persistence,MAE_modelo,R2_modelo,skill
cubierto (kt<0.3),40469,138.1462567475482,141.39993945569697,100.38092186497559,-3.4515414380922644,0.023010495765934946
parcial (0.3-0.7),104991,108.48512096913203,127.59236531283705,76.51029869191896,0.5961230695244684,0.14975225435202932
despejado (kt>=0.7),448310,55.73008544792627,65.36645559253958,31.608087136773054,0.9592546963794558,0.14742072301856812
