segmento,n,RMSE_persistence,RMSE_modelo,MAE_modelo,MBE_modelo,R2_persistence,R2_modelo,skill,split
global,592312,86.70539491350209,78.25477858216698,43.28496589514159,3.764291073513465,0.9174906442671592,0.9327901867555904,0.09746355852211397,val
limpio_ff0,539027,88.1111866670019,79.45110741361373,43.83095140640112,2.981555395974504,0.9087888144731556,0.9258372355767754,0.098285808885053,val
rellenado_ff_pos,53285,70.9350370578887,64.92502032245463,37.76181806408801,11.682385547695569,0.8618087328847154,0.8842334242310197,0.08472564454332232,val
global,593770,86.41390074445432,79.09555306593371,46.60524019486943,1.9750307721841278,0.913090553105279,0.9271878423324069,0.08468947259032589,test
limpio_ff0,538873,87.95228871554268,80.64627081328233,47.810193699895066,1.9770558626332106,0.9030730707390537,0.9185072931910518,0.08306796797397331,test
rellenado_ff_pos,54897,69.52891960882249,61.84272714342118,34.77732773856617,1.9551523350096272,0.8743074408215656,0.90056120051645,0.11054669781501991,test
