regimen_rampa,n,RMSE_modelo,RMSE_persistence,MAE_modelo,R2_modelo,skill
rampa suave (<0.1),408158,39.353992226063745,23.693419170412103,24.998431546750034,0.980957533639636,-0.6609672054090139
rampa moderada (0.1-0.25),112163,93.0272216913614,101.93266081488122,72.94848362799628,0.8657771859840353,0.0873659046308316
rampa fuerte (>0.25),73305,169.81361938337545,203.61999504841484,127.28216048198315,0.39441336518605663,0.16602679740268744
