segmento,n,RMSE_persistence,RMSE_modelo,MAE_modelo,MBE_modelo,R2_persistence,R2_modelo,skill,split
global,4112,84.62523670617138,79.06177270415782,39.727705224014905,8.191122719749867,0.9214757528330444,0.9314611072669117,0.06574237448021036,val
limpio_ff0,3712,86.67878784242468,80.96495240980911,40.189315824673095,7.86047637462616,0.9120119461130566,0.923229886377379,0.06591965087240115,val
rellenado_ff_pos,400,62.42513659155995,58.518806125617516,35.44395884990692,11.259520802497864,0.8899392702538621,0.9032826697395319,0.06257624218751934,val
global,4123,84.87255937778005,80.2813589584818,43.382535885874,7.976014268881136,0.9162273549125018,0.9250456121636976,0.05409522763255137,test
limpio_ff0,3734,86.48215700045654,82.04608282951037,44.476706188633024,8.408576435115673,0.9060545881882622,0.9154452031153577,0.05129467539671506,test
rellenado_ff_pos,389,67.49695077018376,60.78935178094232,32.87962609023852,3.823862267030848,0.8865413914968807,0.9079711128656492,0.0993763260814512,test
