segmento,n,RMSE_persistence,RMSE_modelo,MAE_modelo,MBE_modelo,R2_persistence,R2_modelo,skill,split
global,592312,86.70539491350209,76.10087322586358,41.72971723349983,3.5731276871424207,0.9174906442671592,0.9364390711743983,0.12230521178316134,val
limpio_ff0,539027,88.1111866670019,77.2555599528905,42.231830391623426,2.8072863110020823,0.9087888144731556,0.9298794216763966,0.12320372843391625,val
rellenado_ff_pos,53285,70.9350370578887,63.2457816547858,36.65037878395704,11.320320695621318,0.8618087328847154,0.8901444183465412,0.1083985534091968,val
global,593770,86.41390074445432,76.64524370001311,44.845962781507964,1.424330675560802,0.913090553105279,0.9316292749615012,0.11304497262922275,test
limpio_ff0,538873,87.95228871554268,78.1073973097632,45.951285477853034,1.4215118203661679,0.9030730707390537,0.9235575678231828,0.11193445389033652,test
rellenado_ff_pos,54897,69.52891960882249,60.443274585867805,33.99603368979885,1.452000766008333,0.8743074408215656,0.905010724298875,0.13067433053859523,test
