nodo_id,n,RMSE_modelo,RMSE_persistence,R2_modelo,skill
1409,4125,73.60225931010288,81.77028994951085,0.9354261019466208,0.09988995568502124
1410,4123,77.37322974336222,85.67296445465084,0.9291943973338426,0.09687694086600573
1411,4124,80.92341109922509,89.9918602319399,0.921446503095023,0.10076965971524865
1412,4123,83.45437024654154,91.42184763844838,0.9160861524343352,0.0871506931627144
1413,4125,80.65163027652541,88.80284493020687,0.9229699964992848,0.09179001708884182
1414,4123,80.04198659615236,89.38153660480626,0.924919992792465,0.1044908195072548
1415,4124,79.27665337326084,88.53454063687929,0.9270698108370284,0.10456808378991067
1463,4125,73.45132158899916,81.99821502609694,0.937082343309248,0.10423267670372616
1464,4124,74.87663534724584,84.54191132612375,0.9323608551041211,0.11432525982992903
1465,4122,80.8797952442915,91.28077872207122,0.9221934151943424,0.11394494682662926
1466,4123,80.78976860350473,91.25114944116699,0.9202844144108172,0.11464382532964257
1467,4123,79.76056176041277,89.7289350609175,0.9215238472683209,0.11109430078198446
1468,4124,77.49322615949815,86.94036193917844,0.928695200382459,0.10866225500981119
1469,4122,78.61921792872351,88.87511628131263,0.9280807955453966,0.11539673624872182
1470,4124,76.76361966472358,86.31618095313223,0.9319064885288503,0.11066941543203213
1471,4124,76.71857883729513,87.75396138965344,0.9319681126198754,0.12575366829718337
1517,4126,71.79308228186444,81.74735274009238,0.9403636221360523,0.12176871940889089
1518,4125,72.35472138061404,82.02388786722403,0.9386368466520905,0.11788232352826211
1519,4124,74.63927829529345,84.17628961533534,0.9327125585284866,0.11329807198230823
1520,4122,77.71004777039609,87.64157852115052,0.9274396932445188,0.11331985249852228
1521,4123,80.57218813506883,88.34771412800623,0.921550496873517,0.08801049432554087
1522,4124,80.09208987582264,90.12189972715173,0.9245087311136763,0.11129159373797948
1523,4124,78.11884751431569,87.63529823704758,0.9284824775615609,0.10859152549456197
1524,4124,76.94439242162709,86.42101627088047,0.9304530792734838,0.10965647313784865
1525,4124,73.41013364476348,82.12235281542993,0.9380147200085853,0.10608828013302518
1526,4123,74.97111782230307,85.9171562254343,0.9351376533386948,0.1274022428583459
1527,4124,75.05784758577346,86.13654353418842,0.934546591102698,0.12861783737604604
1570,4124,74.88161617442,83.62291482748041,0.9356548568488381,0.10453233627522174
1571,4125,72.1032668648416,81.5780515633728,0.940014087835764,0.11614379746702874
1572,4125,71.32530962925365,80.44568499854557,0.9407327312144845,0.11337308358374742
1573,4125,73.06349981917346,82.51354308993687,0.9367905293941069,0.11452717841073923
1574,4122,76.43404798808103,85.8852199209127,0.9312636083748382,0.11004421880196347
1575,4123,79.4760575455299,90.07658134950024,0.9249814408964783,0.11768346050834178
1576,4124,75.3406551590073,83.7827925640833,0.9341578197894131,0.10076218692064753
1577,4124,75.90222889368174,84.39098266723983,0.9330905409515058,0.10058839825375543
1578,4125,75.38423227816823,84.12230169826596,0.9341771898595104,0.10387339913070703
1579,4124,72.69874736929646,80.59198706366213,0.9389527405102562,0.09794075046357353
1580,4123,71.4732239309245,80.47023877539011,0.9409698546259695,0.11180549457021283
1581,4124,72.51871270940443,82.23806488164931,0.9390540196069319,0.1181855651179563
1582,4124,73.51186182292336,82.62939584357146,0.9365429317600636,0.11034249890812231
1624,4123,77.4684362775831,86.45447141533307,0.9315742223640293,0.10393950701034838
1625,4124,74.2294426785675,84.5150527379882,0.9365468585753938,0.12170151619390146
1626,4124,74.25778194404182,83.69449493496643,0.9363096781028242,0.11275189602682067
1627,4124,75.7920440156807,85.50763710245836,0.9331425662147137,0.11362251859604167
1628,4124,79.96170850503194,90.09959478216942,0.9233733701251764,0.1125186667226139
1629,4123,80.16508054519538,89.4303287796137,0.9243645777133058,0.10360297631523863
1630,4123,75.67510278607728,84.76818028163689,0.9330269607609865,0.1072699386178686
1631,4123,74.3188012286698,82.7429473798044,0.9356880439857852,0.10181104756235382
1632,4125,72.49911101727163,80.51282650574562,0.9394045798847364,0.09953340152456469
1633,4124,70.87468403584899,78.220080800873,0.9421310945987451,0.09390679081147202
1634,4124,70.9096399080375,79.78442551304356,0.9418824938944099,0.11123456173229151
1635,4124,71.21136656096661,80.72428822577336,0.9414249711562284,0.11784460258355678
1636,4124,73.07471448323615,81.98436692057615,0.938187665229085,0.1086750166159286
1677,4124,75.88667306985788,84.89017523771518,0.9335290976915439,0.10606059114196775
1678,4123,77.21041477782369,88.52153879202925,0.9316714838217637,0.12777821272153544
1679,4122,76.95388368555817,85.95887020263099,0.932299469619484,0.1047592470194798
1680,4125,78.88094968746213,90.16527386798425,0.9255453707895509,0.12515155443374015
1681,4125,78.89794786157425,88.55267372554414,0.9271857142296521,0.10902805593305154
1682,4123,75.0382469165162,83.31799072453263,0.93554625663761,0.0993752217980276
1683,4123,74.50568377763484,83.22298125495634,0.935809031860289,0.10474627736076614
1684,4122,72.67163790373266,81.59067771390608,0.9387321135428972,0.10931444694512304
1685,4124,72.9252048516292,81.40590875673509,0.9382339579211124,0.10417798946816914
1686,4124,71.04907514311876,79.84392675235947,0.9413283798173258,0.11015053952091369
1687,4124,70.34652783998709,79.95872708405375,0.9426585693742201,0.12021451059322363
1688,4122,71.7287138560424,81.62743722957956,0.9406925477209566,0.12126710955896736
1689,4124,72.89383948511986,83.14175790936194,0.9383755684255798,0.12325838040872295
1730,4123,76.5638886001212,89.27860672840117,0.9310215482543664,0.1424161800257483
1731,4123,79.13541841983664,90.97981914504783,0.9267744945294425,0.1301871210177702
1732,4122,80.37859113767635,90.69754792340476,0.9260447450197534,0.11377327195706433
1733,4125,85.26756586543074,95.5286120811004,0.9127902464037316,0.10741332876226029
1734,4124,78.83208575631659,88.68994107310985,0.9268504400272485,0.11114964332502064
1735,4123,77.74174314261498,87.320598170803,0.9304383519289084,0.1096975424910781
1736,4123,74.30079591433807,84.87255937778005,0.9357971122004324,0.12456044145417522
1737,4125,72.76572242722031,81.29890131839188,0.9380881530580403,0.10496056838152068
1738,4124,71.9051348671403,80.51027793019176,0.93961006365678,0.10688254076718928
1739,4124,71.4771570721727,80.87549407142325,0.9406664505050817,0.11620747554198096
1740,4123,70.93718448290804,80.34885486196882,0.941547435144409,0.11713509041577597
1741,4122,71.49280896125083,80.75429190758634,0.9407360346234153,0.11468719157285368
