regimen_nubosidad,n,RMSE_modelo,RMSE_persistence,MAE_modelo,R2_modelo,skill
cubierto (kt<0.3),7330,145.93370201042072,139.78771985837696,106.63064342800624,-4.037965807750539,-0.04396653839314668
parcial (0.3-0.7),17980,111.11241114871487,124.67976694492964,77.64574679776744,0.5792849131867985,0.10881762236696668
despejado (kt>=0.7),77775,57.96892626252354,64.15835842224311,33.42520624463024,0.9556826119717916,0.09647117401267169
