nodo_id,n,RMSE_modelo,RMSE_persistence,R2_modelo,skill
1628,4124,82.93091447073897,90.09959478216942,0.917576983623379,0.0795639572937249
1629,4123,83.23028501707961,89.4303287796137,0.9184699829453339,0.06932820047897936
1630,4123,79.02143946614115,84.76818028163689,0.9269729357746234,0.06779360836109205
1631,4123,77.13705363725893,82.7429473798044,0.9307179994494534,0.06775071374740205
1632,4125,75.13548662134748,80.51282650574562,0.9349174373288689,0.06678861142720405
1681,4125,81.62773892045853,88.55267372554414,0.922059944136409,0.07820130678999504
1682,4123,77.49329853929157,83.31799072453263,0.9312597540911192,0.06990917729279811
1683,4123,77.7142300130139,83.22298125495634,0.9301612893313997,0.06619266888632835
1684,4122,76.07823443436098,81.59067771390608,0.9328534270100255,0.06756217050769231
1685,4124,76.01803904791736,81.40590875673509,0.9328837346712705,0.06618524123252867
1734,4124,82.26988619278427,88.68994107310985,0.9203313466462706,0.07238763271962634
1735,4123,81.32367298873862,87.320598170803,0.9238806124997002,0.06867709690139912
1736,4123,78.68564673079906,84.87255937778005,0.9279956609469469,0.07289650144096804
1737,4125,75.79326215913689,81.29890131839188,0.9328290843745146,0.06772095403470701
1738,4124,74.92406159893767,80.51027793019176,0.9344326870567841,0.06938513286586523
1786,4124,83.42276298799267,89.55109119601778,0.9183049081679093,0.06843387530153988
1787,4123,79.80860541735242,86.12037724818848,0.9275058230680228,0.07329010894420829
1788,4123,77.81442818094278,83.83404904587144,0.9297176394426813,0.07180400962901001
1789,4122,76.8447004811286,83.2651241461639,0.9314731874961847,0.0771081978304009
1790,4124,75.22637343925643,81.40586304558256,0.9345458684873575,0.07590963814075624
1832,4124,83.34705775547366,89.90181608055103,0.9183301232707458,0.07291018814574757
1833,4123,80.06350781605786,86.43466337031691,0.926105590080031,0.0737106538723098
1834,4122,79.10644739666321,85.74615672011508,0.927663119940218,0.07743448310021184
1835,4122,77.62152717762038,84.5489094833287,0.930824482808183,0.08193343176205314
1836,4124,75.08204264666293,81.69285989729805,0.9351949024542963,0.08092282800413719
