regimen_nubosidad,n,RMSE_modelo,RMSE_persistence,MAE_modelo,R2_modelo,skill
cubierto (kt<0.3),199570,126.20884386600832,125.84636439167298,89.44304930915895,-3.185423821247122,-0.002880333302336835
parcial (0.3-0.7),472798,108.96936929736358,128.73480695730345,78.96786827440772,0.5549141250180418,0.15353608031194954
despejado (kt>=0.7),2165481,55.056073879809055,68.4074361906666,30.297926285157853,0.9589656690148446,0.19517413682401952
