segmento,n,RMSE_persistence,RMSE_modelo,MAE_modelo,MBE_modelo,R2_persistence,R2_modelo,skill,split
global,2831620,84.36184905521176,71.73950079160535,39.296131833750245,1.2902932472977227,0.9176214205546149,0.9404284611496865,0.1496215221094258,val
limpio_ff0,2574204,85.55999577351733,72.75552788270727,39.61628871601739,0.35968258645774726,0.9102398017101528,0.9350955780076246,0.14965484482612978,val
rellenado_ff_pos,257416,71.28094954997486,60.64999788036245,36.09450828680832,10.59655892455519,0.8618942628854052,0.9000169576946789,0.14914155516628025,val
global,2837849,86.28832869893817,73.56281546565839,42.56589524141073,0.10541272654779636,0.9083507441417493,0.9333896809741453,0.1474766451634424,test
limpio_ff0,2563812,87.33951629825701,74.55851216471514,43.35782146591135,-0.15668435855164548,0.9008940169580659,0.9277774572140657,0.1463370153081205,test
rellenado_ff_pos,274037,75.75033531515552,63.495435767688136,35.156859390451224,2.557518288727247,0.8624506420475067,0.9033560961723605,0.16178013597539187,test
