segmento,n,RMSE_persistence,RMSE_modelo,MAE_modelo,MBE_modelo,R2_persistence,R2_modelo,skill,split
global,1288677,88.92538193245471,74.32675196893415,43.16896636091665,3.2581908067989187,0.9109882276974999,0.9378149082164123,0.16416718878541658,val
limpio_ff0,1171938,91.05499897489844,75.97954272455667,44.363620788691385,2.4071748466067437,0.899714512457662,0.9301729244675127,0.16556428993533567,val
rellenado_ff_pos,116739,63.71733071619096,55.050333372122715,31.17587989643204,11.801504886546876,0.8955549040014128,0.922036233443036,0.13602260557135837,val
global,1291797,84.02621302223154,71.3377343514948,41.87591761048026,2.2241905819729957,0.9157042855324635,0.9392404513639958,0.15100619454764241,test
limpio_ff0,1172686,85.90445454075217,72.91358722325886,43.208663852080186,2.22417274090699,0.905363867261033,0.9318222685817132,0.15122460630176726,test
rellenado_ff_pos,119111,62.59445046479812,53.39518011213729,28.75460338193,2.224366232990371,0.9044397298383804,0.9304639817640024,0.1469662291840763,test
