regimen_nubosidad,n,RMSE_modelo,RMSE_persistence,MAE_modelo,R2_modelo,skill
cubierto (kt<0.3),111150,150.18759960479815,147.9692873861967,114.83579458486696,-3.4272027274636114,-0.014991707115624031
parcial (0.3-0.7),344548,111.2373956371118,135.11535411065975,80.06594210123738,0.5991459139321378,0.1767227613080291
despejado (kt>=0.7),1487779,54.385771690999,64.84801411952445,30.260582553281655,0.9627369558949715,0.16133481603988664
