regimen_nubosidad,n,RMSE_modelo,RMSE_persistence,MAE_modelo,R2_modelo,skill
cubierto (kt<0.3),440041,131.43518075806293,132.1249090600666,96.23723332975813,-3.266169824028835,0.005220274563747296
parcial (0.3-0.7),1126590,106.90152700483279,129.13440328792026,76.8319637295545,0.5799700134221859,0.17216849822364289
despejado (kt>=0.7),4616672,55.65661443450368,69.25173427297132,31.57586319682419,0.9591735673537317,0.1963145036177637
