segmento,n,RMSE_persistence,RMSE_modelo,MAE_modelo,MBE_modelo,R2_persistence,R2_modelo,skill,split
global,6168797,90.01666400168492,75.49534448395454,42.34627578708582,3.161844019378622,0.9083265325432419,0.9355180485004254,0.16131812569124504,val
limpio_ff0,5629064,91.77214044999045,76.87056986921826,43.104037011728565,2.3597313670642106,0.8986893954023584,0.9289190233685076,0.16237575486094857,val
rellenado_ff_pos,539733,69.09937504900635,59.280751792369934,34.44331926926614,11.527357069511874,0.8639562077275307,0.8998714571853607,0.14209424107921242,val
global,6183303,88.66425551232848,74.99589545214712,44.423159257495165,1.3471043654334292,0.9064624930193782,0.9330788127726382,0.15415862887700915,test
limpio_ff0,5604787,90.11024152933221,76.24379574926904,45.48452414363979,1.2715618699845193,0.8970531669362564,0.9262989454505551,0.15388312743063104,test
rellenado_ff_pos,578516,73.19080723317644,61.610938392768986,34.140428760637946,2.0789762521912882,0.8672315273811273,0.9059199516209709,0.15821479880001177,test
