nodo_id,n,RMSE_modelo,RMSE_persistence,R2_modelo,skill
0,4128,83.29449977890461,97.65015149720502,0.9116605143371836,0.14701105424000593
1,4128,85.53677666948825,97.31949503537044,0.9063843552281747,0.1210725390796551
2,4127,79.59735420129597,97.63291147257333,0.9185237236171474,0.184728254020611
3,4128,80.48954371311949,97.82496711966768,0.9181400946435172,0.17720857892384512
4,4129,80.92538051845484,96.61702003678401,0.9174967551419825,0.162410717204433
5,4126,79.97375049512222,88.85926920548064,0.9201689949345353,0.09999540610458213
6,4126,76.90245168367738,95.30384102532456,0.9256674574441225,0.1930812981268769
7,4127,77.81288389640221,98.32492464604564,0.9229413603728138,0.2086148636623274
8,4128,79.7192725297271,99.05703572686802,0.918656550988059,0.1952184724208922
9,4129,78.72731272117522,93.71883195696432,0.9232746151594852,0.1599627195809824
10,4126,78.64628654676541,87.00707839252627,0.9248382150900961,0.09609323747249321
11,4127,75.86582715932097,91.13403566311446,0.9274477499995093,0.16753574438680474
12,4128,78.58054753405513,98.98623231484282,0.9206785740315387,0.20614669639999916
13,4127,83.30063441378095,103.27522024813209,0.9118926118982282,0.19341121506552683
14,4127,76.26751110697386,89.80171420755079,0.9284537517424764,0.15071207960792954
21,4129,76.21602812489793,91.07888375772731,0.9262472135646969,0.1631866248203595
22,4127,75.21561476219007,90.97538493741195,0.9285041856435592,0.173231145832074
23,4127,75.4589625863797,90.274290775041,0.9284732399255768,0.16411458967404524
24,4127,76.46056898587605,91.78614903467081,0.9264627155908461,0.16697050927592305
25,4128,82.05952724273028,103.28171418979112,0.9127754838458777,0.2054786475373832
26,4128,78.8676788483967,94.47566679307562,0.922101618679142,0.16520643330164753
27,4127,75.1648002026633,86.52115053874138,0.930998663417391,0.13125519327199742
41,4129,75.3787119783472,86.43907962316452,0.929315329978714,0.12795563873465043
42,4126,78.63054395647445,92.27332334280088,0.9235504931333536,0.14785182642271033
43,4127,72.70329254386884,84.88453852060846,0.9346677560846,0.14350370737754825
44,4127,76.48088970221647,89.76932455264551,0.9268813156534209,0.14802868258896162
64,4128,73.24754587311018,87.63205873056646,0.9332473666200355,0.16414669546544491
65,4127,72.36258778269473,84.3951323251198,0.9351632151348043,0.14257391642057582
66,4127,76.14462136147635,88.42468034356631,0.9280752746452186,0.13887592168133223
67,4126,73.1906807956509,85.49021455286335,0.9337007376360098,0.14387066194116238
68,4128,71.3253014258166,84.54470344667249,0.9364213707631367,0.15635990762205665
69,4125,70.51204964844153,83.08619346961657,0.9384023827171556,0.15133854730958674
70,4127,73.23876179011567,85.96352142494436,0.9329199411004242,0.14802510906837163
71,4127,73.97886817924893,86.69153142362138,0.9306644578516748,0.1466425040094349
