regimen_nubosidad,n,RMSE_modelo,RMSE_persistence,MAE_modelo,R2_modelo,skill
cubierto (kt<0.3),115891,139.74947392894015,130.22389973295046,104.59689676941946,-3.590398325883144,-0.07314766502557313
parcial (0.3-0.7),370678,112.66101575554025,130.4747703821704,82.20597366838786,0.5321672459014746,0.13653026232161447
despejado (kt>=0.7),1506161,55.97952611388652,75.02589622487703,32.16486457763577,0.9578306121543083,0.2538639465752244
