nodo_id,n,RMSE_modelo,RMSE_persistence,R2_modelo,skill
1409,4125,72.98195080703537,81.77028994951085,0.936509953084284,0.10747594447692244
1410,4123,76.39745528680727,85.67296445465084,0.9309690328399702,0.10826646687069363
1411,4124,80.34825020147274,89.9918602319399,0.9225591684707014,0.10716091439394926
1412,4123,82.50133535699341,91.42184763844838,0.9179917731010714,0.09757527890634499
1413,4125,79.99248050607073,88.80284493020687,0.9242239531713472,0.09921263706202765
1414,4123,79.890008565648,89.38153660480626,0.9252048352701827,0.10619114863872092
1415,4124,78.49539046073707,88.53454063687929,0.9285001663139706,0.11339246924335855
1463,4125,72.58918925860745,81.99821502609694,0.9385506628745418,0.11474671448024765
1464,4124,73.39618271725787,84.54191132612375,0.9350091206156392,0.13183672375078903
1465,4122,79.52105030737518,91.28077872207122,0.9247856889255519,0.12883028146047792
1466,4123,80.14710723988476,91.25114944116699,0.921547603221102,0.1216866008733557
1467,4123,78.69136607421609,89.7289350609175,0.9236137016251338,0.12301014136864474
1468,4124,76.30589778755534,86.94036193917844,0.9308634834977181,0.12231906923809155
1469,4122,77.84988004241457,88.87511628131263,0.9294814568634401,0.12405312870703145
1470,4124,76.16682881354414,86.31618095313223,0.9329611448488662,0.11758342442304026
1471,4124,76.35582549735368,87.75396138965344,0.9326099506097237,0.12988742287870836
1517,4126,71.18528257329048,81.74735274009238,0.9413691100921238,0.12920381899561884
1518,4125,70.87582440897401,82.02388786722403,0.9411196795122941,0.1359124000107862
1519,4124,73.16295030420494,84.17628961533534,0.9353480583350474,0.1308365973537039
1520,4122,76.89834352544821,87.64157852115052,0.9289476039924768,0.1225814867438706
1521,4123,79.71917392121826,88.34771412800623,0.9232027868497467,0.09766568713126134
1522,4124,79.13563591822334,90.12189972715173,0.9263009879016674,0.12190448539355936
1523,4124,77.05801014855187,87.63529823704758,0.9304116745150739,0.12069666334545759
1524,4124,75.9137898137996,86.42101627088047,0.932303642314479,0.12158184328852062
1525,4124,72.18257075413,82.12235281542993,0.9400704207958854,0.12103625530115547
1526,4123,74.3071268095826,85.9171562254343,0.9362814884015976,0.13513051322821545
1527,4124,74.02712873747194,86.13654353418842,0.9363319032355605,0.1405839414941248
1570,4124,74.03242499813027,83.62291482748041,0.9371059873658142,0.1146873419700325
1571,4125,71.51716438468445,81.5780515633728,0.9409853336684177,0.12332835837434386
1572,4125,70.37361061959872,80.44568499854557,0.9423037947224387,0.12520341369619703
1573,4125,71.35602949828522,82.51354308993687,0.9397103777637374,0.13522039139066355
1574,4122,75.1571701874956,85.8852199209127,0.9335409930183942,0.1249114777058965
1575,4123,78.55025436441886,90.07658134950024,0.9267190183010314,0.12796141696762264
1576,4124,74.11500881854141,83.7827925640833,0.9362826438195949,0.11539104211819207
1577,4124,75.15159007608285,84.39098266723983,0.9344074057513541,0.10948317342847647
1578,4125,74.3533947277739,84.12230169826596,0.935965062437986,0.11612743319282504
1579,4124,71.86145221797626,80.59198706366213,0.9403508450061562,0.10833006063976736
1580,4123,70.5580379379407,80.47023877539011,0.9424718908914277,0.1231784693110769
1581,4124,71.39498047635283,82.23806488164931,0.9409281933613618,0.13184994589672083
1582,4124,72.47623257099657,82.62939584357146,0.9383182937097198,0.12287592289548122
1624,4123,76.41404542271079,86.45447141533307,0.9334241765551277,0.11613541588135345
1625,4124,73.65753716866568,84.5150527379882,0.9375208495863958,0.12846842328765695
1626,4124,73.35953388898811,83.69449493496643,0.9378411995671657,0.12348435884593068
1627,4124,74.50078551894329,85.50763710245836,0.9354012421089959,0.12872360828221996
1628,4124,78.710964615493,90.09959478216942,0.9257517768463299,0.1264004593384721
1629,4123,78.3399336629896,89.4303287796137,0.9277694089903563,0.12401156596387519
1630,4123,74.16948139177906,84.76818028163689,0.9356654224762297,0.12503157263308384
1631,4123,72.89881916833566,82.7429473798044,0.9381221359254696,0.11897241424435234
1632,4125,71.08204404328627,80.51282650574562,0.9417502247377341,0.1171339135856364
1633,4124,69.1845554158808,78.220080800873,0.9448581534844663,0.11551414026270568
1634,4124,70.00793020414754,79.78442551304356,0.9433511776768765,0.12253638784799803
1635,4124,70.48182994998685,80.72428822577336,0.9426189866441925,0.12688198931082484
1636,4124,72.02521840652186,81.98436692057615,0.9399504079286202,0.12147618976801267
1677,4124,74.55846445928219,84.89017523771518,0.9358355527369995,0.12170679056205791
