regimen_nubosidad,n,RMSE_modelo,RMSE_persistence,MAE_modelo,R2_modelo,skill
cubierto (kt<0.3),40469,137.08921519639912,141.39993945569697,99.6499666128305,-3.3836791277591276,0.030486040346915932
parcial (0.3-0.7),104991,108.24571540806814,127.59236531283705,76.14690130571321,0.5979036583064881,0.1516285857491071
despejado (kt>=0.7),448310,55.58827336251782,65.36645559253958,31.349414362380593,0.9594617954638661,0.14959021628729352
