segmento,n,RMSE_persistence,RMSE_modelo,MAE_modelo,MBE_modelo,R2_persistence,R2_modelo,skill,split
global,592312,86.70539491350209,74.93256638898265,40.901846328507055,3.081517253487328,0.9174906442671592,0.9383756758941182,0.13577965403726144,val
limpio_ff0,539027,88.1111866670019,76.12342809040635,41.40181939690056,2.3658457176794854,0.9087888144731556,0.9319195095825218,0.13605262884383595,val
rellenado_ff_pos,53285,70.9350370578887,61.60493776757105,35.84415686361179,10.321195979806063,0.8618087328847154,0.8957706461398927,0.13153019547594713,val
global,593770,86.41390074445432,75.40414962678294,43.925644216854366,1.3592212151731817,0.913090553105279,0.9338255623100308,0.12740717665586854,test
limpio_ff0,538873,87.95228871554268,76.81748827448091,44.9851020258042,1.3704606330927465,0.9030730707390537,0.9260615453829415,0.12660046263348756,test
rellenado_ff_pos,54897,69.52891960882249,59.782510581649646,33.525928241806106,1.24889426010151,0.8743074408215656,0.9070762119607989,0.14017777181074054,test
